week,삼성전자,현대차,SK하이닉스,한국전력,NAVER,POSCO,삼성생명,삼성전자우,현대모비스,SK텔레콤,기아차,신한지주,삼성화재,KB금융,아모레퍼시픽,LG디스플레이,현대글로비스,LG화학,KT&G,LG,LG전자,LG생활건강,하나금융지주,KT,롯데쇼핑,아모레G,현대중공업,삼성SDI,기업은행,고려아연,현대제철,SK이노베이션,한화생명,강원랜드,코웨이,오리온,KCC,LG유플러스,S-Oil,롯데케미칼,현대차2우B,삼성카드,CJ,한국가스공사,현대건설,삼성전기,엔씨소프트,CJ제일제당,삼성중공업,CJ대한통운,호텔신라,한전KPS,GS,삼성증권,대우조선해양,현대차우,한샘,현대산업,현대백화점,대한항공,에스원,한국금융지주,LG이노텍,금호석유,영원무역,롯데제과,현대해상,두산중공업,효성,한국타이어월드와이드,영풍,대우건설,한화,SK네트웍스,두산,대림산업,GKL,두산인프라코어,제일기획,유한양행,현대그린푸드,롯데칠성,현대상선,한전기술,한화케미칼,LS산전,신세계,OCI,오뚜기,LS,현대홈쇼핑,하이트진로,한세실업,녹십자,LG하우시스,농심,GS건설,금호타이어,아이에스동서,아시아나항공,현대미포조선,SK케미칼,삼성엔지니어링,코리안리,태광산업,휠라코리아,영원무역홀딩스,CJ CGV,넥센타이어,메리츠종금증권,한일시멘트,코오롱인더,대상,AK홀딩스,아모레퍼시픽우,동양생명,쌍용차,동원F&B,LG상사,동원산업,무학,휴켐스,쌍용양회,키움증권,LG화학우,하나투어,SKC,녹십자홀딩스,한미약품,조광피혁,아이마켓코리아,한미사이언스,대웅제약,롯데푸드,한국콜마홀딩스,SK가스,한섬,JB금융지주,금호산업,서울가스,세아홀딩스,빙그레,한진,신도리코,풍산,현대상사,한국단자,SBS미디어홀딩스,대상홀딩스,다우기술,지역난방공사,NICE,고려제강,락앤락,에스엘,대교,S&T모티브,LG생활건강우,동원시스템즈,광동제약,대한해운,부광약품,삼천리,한국쉘석유,SBS,삼성화재우,세방전지,동아쏘시오홀딩스,신영증권,동국제강,대웅,농심홀딩스,두산건설
18Y_week42,0.0,0.0,5.76,0.0,3.23,0.0,0.0,0.0,0.0,0.0,6.25,0.0,4.21,0.0,0.0,1.89,0.0,0.0,4.35,0.0,0.0,0.0,0.0,6.96,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,1.39,0.0,3.56,0.0,0.0,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,1.28,0.0,0.0,0.0,2.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.81,0.0,1.41,1.0,0.0,0.0,0.0,0.0,0.0,1.15,0.0,0.0,0.0,0.0,1.26,0.0,0.0,0.0,8.92,0.91,0.64,0.0,0.0,0.0,0.0,0.0,13.07,0.11,0.58,0.42,0.0,11.69,0.0,0.0,0.0,0.0
18Y_week43,0.0,0.0,5.68,0.0,3.4,0.0,0.0,0.0,0.0,0.0,6.54,0.0,3.95,0.0,0.0,1.81,0.0,0.0,4.36,0.0,0.0,0.0,0.0,7.23,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,1.39,0.0,3.31,0.0,0.0,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,3.46,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,1.28,0.0,0.08,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,4.83,0.0,0.0,2.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.68,0.0,1.45,1.15,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.22,1.4,0.0,0.0,0.0,9.2,0.96,0.65,0.0,0.0,0.0,0.0,0.0,13.02,0.0,0.5,0.26,0.0,11.46,0.0,0.0,0.0,0.0
18Y_week44,0.0,0.0,5.7,0.0,2.4,0.0,0.0,0.0,0.0,0.0,6.38,0.0,4.24,0.0,0.0,1.11,0.0,0.0,4.87,0.0,0.0,0.0,0.0,7.17,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.31,0.0,0.0,0.0,0.0,0.0,3.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,1.87,0.0,0.0,0.0,1.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.16,0.0,0.0,2.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.72,0.0,2.28,0.26,0.0,0.0,0.0,0.0,0.0,1.95,0.0,0.0,0.0,0.23,1.08,0.0,0.0,0.0,9.3,1.81,0.85,0.0,0.0,0.0,0.0,0.0,15.02,0.0,0.0,0.07,0.0,11.32,0.0,0.0,0.0,0.0
18Y_week45,0.0,0.0,5.78,0.0,2.46,0.0,0.0,0.0,0.0,0.0,6.49,0.0,4.24,0.0,0.0,1.21,0.0,0.0,4.83,0.0,0.0,0.0,0.0,7.51,0.0,0.0,0.0,0.44,0.0,0.0,0.0,0.0,2.15,0.0,0.06,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,3.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,1.78,0.0,0.0,0.0,1.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.12,0.0,0.0,2.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.68,0.0,2.24,0.3,0.0,0.0,0.0,0.0,0.0,1.94,0.0,0.0,0.0,0.09,1.08,0.0,0.0,0.0,9.25,1.77,0.86,0.0,0.0,0.0,0.0,0.0,15.01,0.0,0.0,0.27,0.0,11.47,0.0,0.0,0.0,0.0
18Y_week46,0.0,0.0,5.46,0.0,2.24,0.0,0.0,0.0,0.0,0.0,6.03,0.0,3.54,0.0,0.0,0.4,0.0,0.0,4.09,0.0,0.0,0.0,0.0,7.59,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,1.52,0.0,0.0,0.0,0.0,1.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,4.34,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.71,1.73,0.0,0.0,0.0,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.84,0.0,3.2,0.49,0.0,0.0,0.0,0.0,0.0,1.79,0.0,0.0,0.0,0.03,1.19,0.0,0.0,0.0,9.78,1.44,0.79,0.0,0.0,0.0,0.0,0.0,15.4,0.0,0.54,0.0,0.0,11.71,0.0,0.0,0.0,0.0
18Y_week47,0.0,0.0,5.86,0.0,2.3,0.0,0.0,0.0,0.0,0.0,5.72,0.0,3.81,0.0,0.0,0.47,0.0,0.0,4.55,0.0,0.0,0.0,0.0,7.84,0.0,0.0,0.0,0.83,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,4.1,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.65,1.72,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.39,0.0,0.0,1.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35,0.0,2.7,0.66,0.0,0.0,0.0,0.0,0.0,1.73,0.0,0.0,0.0,0.25,1.17,0.0,0.0,0.0,9.48,1.38,0.96,0.0,0.0,0.0,0.0,0.0,16.22,0.0,0.64,0.0,0.0,11.35,0.0,0.0,0.0,0.0
18Y_week48,0.0,0.0,5.84,0.0,2.01,0.0,0.0,0.0,0.21,0.0,5.73,0.0,3.88,0.0,0.0,0.62,0.0,0.0,4.47,0.0,0.0,0.0,0.0,8.12,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,1.52,0.0,0.0,0.0,0.0,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,4.17,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,1.65,0.0,0.02,0.0,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.38,0.0,0.0,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05,0.0,2.63,0.69,0.0,0.0,0.0,0.0,0.0,1.39,0.0,0.0,0.0,0.3,1.19,0.0,0.0,0.0,9.45,1.25,1.03,0.0,0.0,0.0,0.0,0.0,16.32,0.0,0.55,0.0,0.0,11.24,0.0,0.0,0.0,0.0
18Y_week49,0.0,0.0,5.85,0.0,2.05,0.0,0.0,0.0,0.13,0.0,5.7,0.0,4.01,0.0,0.0,0.57,0.0,0.0,4.52,0.0,0.0,0.0,0.0,8.24,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,4.2,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.71,1.66,0.0,0.0,0.0,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.46,0.0,0.0,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.22,0.0,2.57,0.67,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.24,1.17,0.0,0.0,0.0,9.47,1.22,1.01,0.0,0.0,0.0,0.0,0.0,16.43,0.0,0.47,0.0,0.0,11.18,0.0,0.0,0.0,0.0
18Y_week50,0.0,0.0,5.83,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.81,0.0,3.95,0.0,0.0,0.49,0.0,0.0,4.74,0.0,0.0,0.0,0.0,8.62,0.0,0.0,0.0,0.91,0.0,0.0,0.0,0.0,1.36,0.0,0.0,0.0,0.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.84,1.59,0.0,0.0,0.0,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.52,0.0,0.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05,0.0,2.51,0.59,0.0,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.0,0.11,1.15,0.0,0.0,0.0,9.38,1.2,0.92,0.0,0.0,0.0,0.0,0.0,16.57,0.0,0.62,0.0,0.0,11.41,0.0,0.0,0.0,0.0
18Y_week51,0.0,0.0,5.98,0.0,1.85,0.0,0.0,0.0,0.0,0.0,5.92,0.0,3.74,0.0,0.0,0.33,0.0,0.0,4.68,0.0,0.0,0.0,0.0,8.99,0.0,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,4.61,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,1.95,0.0,0.0,0.0,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.06,0.0,0.0,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.29,0.0,1.79,0.38,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,1.15,0.0,0.0,0.0,9.77,1.23,0.88,0.0,0.0,0.0,0.0,0.0,19.64,0.0,0.0,0.0,0.0,10.88,0.0,0.0,0.0,0.0
18Y_week52,0.0,0.0,5.96,0.0,1.97,0.0,0.0,0.0,0.0,0.0,5.45,0.0,3.46,0.0,0.0,0.2,0.0,0.0,4.71,0.0,0.0,0.0,0.0,9.04,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,1.14,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,4.52,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26,2.03,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.09,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32,0.0,2.03,0.36,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,1.24,0.0,0.0,0.0,9.54,1.28,0.82,0.0,0.0,0.0,0.0,0.0,20.08,0.0,0.0,0.0,0.0,10.43,0.0,0.0,0.0,0.0
18Y_week53,0.0,0.0,5.9,0.0,1.9,0.0,0.0,0.0,0.0,0.0,5.57,0.0,4.02,0.0,0.0,0.0,0.0,0.0,3.67,0.0,0.0,0.0,0.0,8.85,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,1.76,0.0,0.0,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.0,0.0,0.23,0.0,0.02,0.0,0.0,0.0,4.76,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,1.26,0.0,0.0,0.0,1.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,2.42,0.25,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,9.59,1.1,1.07,0.0,0.0,0.0,0.0,0.0,19.42,0.0,0.0,0.0,0.0,10.59,0.0,0.0,0.0,0.0
19Y_week1,0.0,0.0,5.91,0.0,1.73,0.0,0.0,0.0,0.0,0.0,5.56,0.0,3.92,0.0,0.0,0.0,0.0,0.0,3.51,0.0,0.0,0.0,0.0,8.82,0.0,0.0,0.01,0.74,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,1.78,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.0,0.0,0.23,0.0,0.05,0.0,0.0,0.0,4.83,0.0,0.84,0.0,0.0,0.0,0.0,0.0,0.0,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91,1.21,0.0,0.0,0.0,1.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.43,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.57,0.0,2.59,0.22,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.0,1.11,0.0,0.0,0.0,9.73,1.09,1.08,0.0,0.0,0.0,0.0,0.0,19.55,0.0,0.0,0.0,0.0,10.71,0.0,0.0,0.0,0.0
19Y_week2,0.0,0.0,6.37,0.0,1.47,0.0,0.0,0.0,0.0,0.0,5.53,0.0,4.07,0.0,0.0,0.45,0.0,0.0,4.25,0.0,0.0,0.0,0.0,6.77,0.0,0.0,0.0,0.78,0.0,0.0,0.0,0.0,1.32,0.0,0.0,0.0,0.0,2.29,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.03,0.0,0.35,0.0,0.0,0.0,4.31,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,1.09,0.0,0.0,0.0,1.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.26,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.89,0.0,2.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57,0.0,0.0,0.0,9.68,1.52,1.05,0.0,0.0,0.0,0.0,0.0,20.66,0.0,0.0,0.0,0.0,11.02,0.0,0.0,0.0,0.0
19Y_week3,0.0,0.0,6.29,0.0,1.36,0.0,0.0,0.0,0.0,0.0,5.74,0.0,4.16,0.0,0.0,0.46,0.0,0.0,4.53,0.0,0.0,0.0,0.0,6.91,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,1.01,0.0,0.0,0.0,0.0,2.32,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,0.0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,4.05,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,1.18,0.0,0.0,0.0,1.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.14,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0,2.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.0,0.0,0.0,9.97,1.16,1.07,0.0,0.0,0.0,0.0,0.0,20.55,0.0,0.0,0.0,0.0,11.35,0.0,0.0,0.0,0.0
19Y_week4,0.0,0.0,6.13,0.0,1.29,0.0,0.0,0.0,0.0,0.0,5.39,0.0,4.41,0.0,0.0,0.46,0.0,0.0,4.71,0.0,0.0,0.0,0.0,6.73,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,1.07,0.0,0.0,0.0,0.0,2.53,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,4.45,0.0,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,1.14,0.0,0.0,0.0,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.21,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.63,0.0,2.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,0.0,0.0,0.0,10.01,1.25,0.92,0.0,0.0,0.0,0.0,0.0,20.07,0.0,0.0,0.0,0.0,11.97,0.0,0.0,0.0,0.0
19Y_week5,0.0,0.0,5.93,0.0,0.92,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.44,0.0,0.0,0.58,0.0,0.0,4.67,0.0,0.0,0.0,0.0,6.29,0.0,0.0,0.18,1.39,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,2.68,0.0,0.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,4.98,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,0.8,0.0,0.0,0.0,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.04,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23,0.0,3.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35,0.0,0.0,0.0,9.82,1.43,0.98,0.0,0.0,0.0,0.0,0.0,20.99,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0
19Y_week6,0.0,0.0,6.08,0.0,1.16,0.0,0.0,0.0,0.0,0.0,5.01,0.0,4.78,0.0,0.0,0.51,0.0,0.0,4.57,0.0,0.0,0.0,0.0,7.05,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,2.49,0.0,0.0,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,4.95,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.81,0.0,0.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.43,0.0,0.0,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26,0.0,0.0,0.0,9.76,1.35,0.63,0.0,0.0,0.0,0.0,0.0,20.51,0.0,0.0,0.0,0.0,12.23,0.0,0.0,0.0,0.0
